task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-01-14_08-19-24_#0-0: task_2,22208,8979,31187,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[1.0, 0.0, 0.0]"
2026-01-14_08-19-24_#1-0: task_4,38262,21314,59576,5,0,False,True,0.5,0.3,1.5,1.0,medium,"[0.0, 0.5, 0.5, 0.5, 0.0]"
2026-01-14_08-19-24_#2-0: task_2,31790,11457,43247,6,3,True,False,1.0,0.5,3.0,1.0,easy,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
2026-01-14_08-19-24_#3-0: task_2,25270,17456,42726,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-01-14_08-19-24_#4-0: task_7,55425,21557,76982,9,0,False,True,0.67,0.147778,1.33,1.0,hard,"[0.0, 0.33, 0.0, 0.0, 0.33, 0.67, 0.0, 0.0, 0.0]"
2026-01-14_08-19-24_#5-0: task_1,20507,1719,22226,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-01-14_08-19-24_#6-0: task_4,15288,5362,20650,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-01-14_08-19-24_#7-0: task_7,27947,32985,60932,4,0,False,True,0.33,0.0825,0.33,0.33,hard,"[0.0, 0.0, 0.0, 0.33]"
2026-01-14_08-19-24_#8-0: task_5,24915,6860,31775,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-01-14_08-19-24_#9-0: task_1,27869,9630,37499,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-01-14_08-19-24_#10-0: task_1,24984,4939,29923,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-01-14_08-19-24_#11-0: task_6,30427,15006,45433,3,1,True,False,1.0,0.5,1.5,1.0,medium,"[0.5, 1.0, 0.0]"
2026-01-14_08-19-24_#12-0: task_7,30896,2529,33425,1,0,False,True,0.67,0.67,0.67,0.67,hard,[0.67]
2026-01-14_08-19-24_#13-0: task_1,41514,33116,74630,8,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-14_08-19-24_#14-0: task_1,10490,3632,14122,2,1,True,False,1.0,0.5,1.0,1.0,easy,"[0.0, 1.0]"
