task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-03-24_21-48-18_#0-0: task_2,27566,3402,30968,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[0.0, 1.0, 0.0]"
2026-03-24_21-48-18_#1-0: task_4,52383,7615,59998,6,0,False,True,0.5,0.166667,1.0,1.0,medium,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
2026-03-24_21-48-18_#2-0: task_2,44815,6433,51248,6,5,True,False,1.0,0.833333,5.0,1.0,easy,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
2026-03-24_21-48-18_#3-0: task_2,35162,7414,42576,5,1,True,False,1.0,0.2,1.0,1.0,easy,"[0.0, 1.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#4-0: task_7,74391,9373,83764,9,0,False,True,0.33,0.146667,1.32,1.0,hard,"[0.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.33, 0.33]"
2026-03-24_21-48-18_#5-0: task_1,21828,1932,23760,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-24_21-48-18_#6-0: task_4,14903,2866,17769,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-24_21-48-18_#7-0: task_7,32018,13953,45971,4,0,False,True,0.67,0.1675,0.67,0.67,hard,"[0.0, 0.67, 0.0, 0.0]"
2026-03-24_21-48-18_#8-0: task_5,29324,2364,31688,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-24_21-48-18_#9-0: task_1,36665,6174,42839,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#10-0: task_1,28560,3029,31589,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-24_21-48-18_#11-0: task_6,39005,5835,44840,4,1,True,False,1.0,0.375,1.5,1.0,medium,"[1.0, 0.0, 0.0, 0.5]"
2026-03-24_21-48-18_#12-0: task_7,28900,2214,31114,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-03-24_21-48-18_#13-0: task_1,60385,9529,69914,8,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#14-0: task_1,8873,1849,10722,1,1,True,False,1.0,1.0,1.0,1.0,easy,[1.0]
2026-03-24_21-48-18_#15-0: task_7,51679,8764,60443,7,0,False,True,0.33,0.094286,0.66,0.66,hard,"[0.0, 0.0, 0.0, 0.33, 0.0, 0.33, 0.0]"
2026-03-24_21-48-18_#16-0: task_7,45423,8315,53738,6,0,False,True,0.67,0.111667,0.67,0.67,hard,"[0.67, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#17-0: task_2,15660,2209,17869,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-24_21-48-18_#18-0: task_2,30139,5065,35204,4,3,True,False,1.0,0.75,3.0,1.0,easy,"[1.0, 1.0, 0.0, 1.0]"
2026-03-24_21-48-18_#19-0: task_4,37739,5814,43553,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#20-0: task_2,24817,4782,29599,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#21-0: task_7,26187,2977,29164,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.33, 0.0]"
2026-03-24_21-48-18_#22-0: task_4,41288,6728,48016,6,0,False,True,0.5,0.25,1.5,1.0,medium,"[0.5, 0.0, 0.5, 0.0, 0.0, 0.5]"
2026-03-24_21-48-18_#23-0: task_1,43174,11859,55033,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#24-0: task_2,34517,11552,46069,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#25-0: task_4,17590,2193,19783,2,0,False,True,0.5,0.5,1.0,1.0,medium,"[0.5, 0.5]"
2026-03-24_21-48-18_#26-0: task_3,35822,5068,40890,5,1,True,False,1.0,0.2,1.0,1.0,easy,"[0.0, 0.0, 1.0, 0.0, 0.0]"
2026-03-24_21-48-18_#27-0: task_7,26107,2633,28740,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.0, 0.33]"
2026-03-24_21-48-18_#28-0: task_7,44485,12448,56933,5,0,False,False,0.0,0.0,0.0,0.0,hard,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#29-0: task_4,29292,4203,33495,4,0,False,True,0.5,0.125,0.5,0.5,medium,"[0.0, 0.0, 0.0, 0.5]"
2026-03-24_21-48-18_#30-0: task_3,28834,4356,33190,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#31-0: task_4,39053,5973,45026,5,1,True,False,1.0,0.4,2.0,1.0,medium,"[0.5, 0.0, 1.0, 0.0, 0.5]"
2026-03-24_21-48-18_#32-0: task_6,40001,5707,45708,2,1,True,False,1.0,0.5,1.0,1.0,medium,"[1.0, 0.0]"
2026-03-24_21-48-18_#33-0: task_6,28841,3863,32704,4,0,False,True,0.5,0.5,2.0,1.0,medium,"[0.5, 0.5, 0.5, 0.5]"
2026-03-24_21-48-18_#34-0: task_7,8579,1699,10278,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-03-24_21-48-18_#35-0: task_6,27097,9469,36566,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-24_21-48-18_#36-0: task_4,24927,3693,28620,3,0,False,True,0.5,0.166667,0.5,0.5,medium,"[0.5, 0.0, 0.0]"
2026-03-24_21-48-18_#37-0: task_2,43522,4704,48226,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#38-0: task_2,36936,5215,42151,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-24_21-48-18_#39-0: task_3,23504,4280,27784,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[0.0, 1.0, 0.0]"
