task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-01-15_13-55-16_#0-0: task_2,22513,13124,35637,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[0.0, 1.0, 0.0]"
2026-01-15_13-55-16_#1-0: task_4,37455,21455,58910,6,0,False,True,0.5,0.083333,0.5,0.5,medium,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
2026-01-15_13-55-16_#2-0: task_2,31924,16314,48238,6,2,True,False,1.0,0.333333,2.0,1.0,easy,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#3-0: task_2,25584,24443,50027,5,3,True,False,1.0,0.6,3.0,1.0,easy,"[1.0, 1.0, 1.0, 0.0, 0.0]"
2026-01-15_13-55-16_#4-0: task_7,54173,36017,90190,9,0,False,True,0.33,0.073333,0.66,0.66,hard,"[0.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.0]"
2026-01-15_13-55-16_#5-0: task_1,20504,3932,24436,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-01-15_13-55-16_#6-0: task_4,15109,5717,20826,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#7-0: task_7,27993,17209,45202,4,0,False,False,0.0,0.0,0.0,0.0,hard,"[0.0, 0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#8-0: task_5,24665,6073,30738,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-01-15_13-55-16_#9-0: task_1,27917,17066,44983,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#10-0: task_1,24941,13573,38514,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-01-15_13-55-16_#11-0: task_6,30368,19912,50280,4,1,True,False,1.0,0.625,2.5,1.0,medium,"[1.0, 0.5, 0.5, 0.5]"
2026-01-15_13-55-16_#12-0: task_7,30525,2968,33493,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-01-15_13-55-16_#13-0: task_1,42183,28862,71045,7,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#14-0: task_1,10666,9249,19915,2,1,True,False,1.0,0.5,1.0,1.0,easy,"[1.0, 0.0]"
2026-01-15_13-55-16_#15-0: task_7,36460,33532,69992,7,0,False,True,0.33,0.094286,0.66,0.66,hard,"[0.33, 0.0, 0.0, 0.33, 0.0, 0.0, 0.0]"
2026-01-15_13-55-16_#16-0: task_7,34818,29760,64578,4,0,False,True,0.67,0.1675,0.67,0.67,hard,"[0.0, 0.0, 0.67, 0.0]"
