task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-01-23_14-56-06_#0-0: task_6,25963,8041,34004,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#1-0: task_1,14324,6301,20625,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-01-23_14-56-06_#2-0: task_1,30840,24377,55217,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#3-0: task_6,39165,13927,53092,6,2,True,False,1.0,0.333333,2.0,1.0,medium,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#4-0: task_3,33505,10912,44417,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#5-0: task_2,39732,11421,51153,6,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#6-0: task_6,38760,15739,54499,6,0,False,True,0.25,0.083333,0.5,0.5,medium,"[0.25, 0.0, 0.0, 0.0, 0.0, 0.25]"
2026-01-23_14-56-06_#7-0: task_6,39473,18642,58115,6,0,False,True,0.25,0.125,0.75,0.75,medium,"[0.25, 0.0, 0.0, 0.0, 0.25, 0.25]"
2026-01-23_14-56-06_#8-0: task_5,20271,5516,25787,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#9-0: task_4,18526,5874,24400,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-01-23_14-56-06_#10-0: task_1,18793,4933,23726,3,0,False,True,0.5,0.166667,0.5,0.5,easy,"[0.0, 0.5, 0.0]"
