task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-02-10_09-38-37_#0-0: task_1,15808,7098,22906,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-02-10_09-38-37_#1-0: task_6,34329,10247,44576,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-02-10_09-38-37_#2-0: task_6,24918,12540,37458,4,0,False,True,0.5,0.125,0.5,0.5,medium,"[0.5, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#3-0: task_1,22711,9469,32180,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#4-0: task_6,21351,7827,29178,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-02-10_09-38-37_#5-0: task_5,106557,21806,128363,5,0,False,True,0.5,0.1,0.5,0.5,medium,"[0.0, 0.0, 0.0, 0.5, 0.0]"
2026-02-10_09-38-37_#6-0: task_7,21997,6183,28180,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.0, 0.33]"
2026-02-10_09-38-37_#7-0: task_3,96747,13548,110295,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#8-0: task_7,49201,4336,53537,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-02-10_09-38-37_#9-0: task_6,25382,10146,35528,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#10-0: task_3,67655,21730,89385,7,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#11-0: task_1,41983,21378,63361,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#12-0: task_3,32748,20152,52900,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#13-0: task_4,25407,15904,41311,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#14-0: task_2,56867,14953,71820,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#15-0: task_4,65118,24061,89179,8,0,False,True,0.5,0.0625,0.5,0.5,medium,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#16-0: task_1,47784,21164,68948,8,1,True,False,1.0,0.125,1.0,1.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
2026-02-10_09-38-37_#17-0: task_6,108255,17124,125379,5,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#18-0: task_6,69136,31886,101022,6,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#19-0: task_3,25214,17260,42474,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#20-0: task_5,29472,11076,40548,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#21-0: task_5,72545,18520,91065,7,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#22-0: task_1,111827,32686,144513,6,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-02-10_09-38-37_#23-0: task_7,59582,26115,85697,7,0,False,True,0.67,0.142857,1.0,1.0,hard,"[0.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.67]"
