task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-04-09_21-04-26_#0-0: task_1,16477,4109,20586,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-04-09_21-04-26_#1-0: task_6,34243,10136,44379,2,0,False,True,0.5,0.25,0.5,0.5,medium,"[0.5, 0.0]"
2026-04-09_21-04-26_#2-0: task_6,51106,11649,62755,3,0,False,True,0.5,0.166667,0.5,0.5,medium,"[0.0, 0.0, 0.5]"
2026-04-09_21-04-26_#3-0: task_1,22916,6087,29003,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#4-0: task_6,20975,6406,27381,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-04-09_21-04-26_#5-0: task_5,103384,18653,122037,5,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#6-0: task_7,37144,10873,48017,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.33, 0.0]"
2026-04-09_21-04-26_#7-0: task_3,115308,12529,127837,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#8-0: task_7,48880,4591,53471,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-04-09_21-04-26_#9-0: task_6,25635,9441,35076,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#10-0: task_3,67785,28615,96400,6,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#11-0: task_1,42320,22049,64369,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#12-0: task_3,32926,18706,51632,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#13-0: task_4,21334,9930,31264,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#14-0: task_2,56474,17095,73569,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#15-0: task_4,69170,23418,92588,7,0,False,True,0.5,0.142857,1.0,1.0,medium,"[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
2026-04-09_21-04-26_#16-0: task_1,42800,19060,61860,7,1,True,False,1.0,0.142857,1.0,1.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
2026-04-09_21-04-26_#17-0: task_6,106431,13904,120335,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#18-0: task_6,64545,21302,85847,6,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#19-0: task_3,25410,23575,48985,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#20-0: task_5,29079,12118,41197,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#21-0: task_5,76519,32102,108621,8,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#22-0: task_1,112018,26652,138670,7,1,True,False,1.0,0.142857,1.0,1.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-04-09_21-04-26_#23-0: task_7,54645,20631,75276,6,0,False,True,0.67,0.166667,1.0,1.0,hard,"[0.0, 0.33, 0.0, 0.0, 0.0, 0.67]"
2026-04-09_21-04-26_#24-0: task_6,79941,14623,94564,5,1,True,False,1.0,0.2,1.0,1.0,medium,"[0.0, 1.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#25-0: task_3,24455,18471,42926,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#26-0: task_7,27857,7827,35684,3,0,False,False,0.0,0.0,0.0,0.0,hard,"[0.0, 0.0, 0.0]"
2026-04-09_21-04-26_#27-0: task_6,39235,14116,53351,3,0,False,True,0.25,0.083333,0.25,0.25,medium,"[0.0, 0.25, 0.0]"
