task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-03-06_14-02-02_#0-0: task_2,29443,7571,37014,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#1-0: task_4,53743,16783,70526,6,0,False,True,0.5,0.166667,1.0,1.0,medium,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
2026-03-06_14-02-02_#2-0: task_2,39552,19239,58791,6,2,True,False,1.0,0.333333,2.0,1.0,easy,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]"
2026-03-06_14-02-02_#3-0: task_2,32024,14946,46970,5,3,True,False,1.0,0.6,3.0,1.0,easy,"[0.0, 0.0, 1.0, 1.0, 1.0]"
2026-03-06_14-02-02_#4-0: task_7,75266,44793,120059,8,0,False,True,0.33,0.12375,0.99,0.99,hard,"[0.33, 0.0, 0.0, 0.0, 0.33, 0.33, 0.0, 0.0]"
2026-03-06_14-02-02_#5-0: task_1,31145,7414,38559,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-06_14-02-02_#6-0: task_4,13070,5887,18957,2,0,False,True,0.5,0.25,0.5,0.5,medium,"[0.0, 0.5]"
2026-03-06_14-02-02_#7-0: task_7,31554,14590,46144,4,0,False,True,0.67,0.1675,0.67,0.67,hard,"[0.67, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#8-0: task_5,39021,7598,46619,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-06_14-02-02_#9-0: task_1,40261,19031,59292,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#10-0: task_1,37711,10507,48218,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-06_14-02-02_#11-0: task_6,43584,11990,55574,4,1,True,False,1.0,0.375,1.5,1.0,medium,"[0.0, 1.0, 0.5, 0.0]"
2026-03-06_14-02-02_#12-0: task_7,45301,4710,50011,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-03-06_14-02-02_#13-0: task_1,56087,38818,94905,8,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#14-0: task_1,7488,3501,10989,1,1,True,False,1.0,1.0,1.0,1.0,easy,[1.0]
2026-03-06_14-02-02_#15-0: task_7,47806,18571,66377,7,0,False,True,0.33,0.141429,0.99,0.99,hard,"[0.0, 0.33, 0.0, 0.0, 0.0, 0.33, 0.33]"
2026-03-06_14-02-02_#16-0: task_7,45329,26949,72278,6,0,False,True,0.67,0.111667,0.67,0.67,hard,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.67]"
2026-03-06_14-02-02_#17-0: task_2,14567,5720,20287,2,1,True,False,1.0,0.5,1.0,1.0,easy,"[1.0, 0.0]"
2026-03-06_14-02-02_#18-0: task_2,26469,10606,37075,4,3,True,False,1.0,0.75,3.0,1.0,easy,"[0.0, 1.0, 1.0, 1.0]"
2026-03-06_14-02-02_#19-0: task_4,47998,10350,58348,3,0,False,True,0.5,0.166667,0.5,0.5,medium,"[0.5, 0.0, 0.0]"
2026-03-06_14-02-02_#20-0: task_2,25723,9744,35467,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#21-0: task_7,31235,9149,40384,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.33, 0.0]"
2026-03-06_14-02-02_#22-0: task_4,35202,23944,59146,6,0,False,True,0.5,0.166667,1.0,1.0,medium,"[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
2026-03-06_14-02-02_#23-0: task_1,44950,12197,57147,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#24-0: task_2,34629,10276,44905,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#25-0: task_4,17058,11442,28500,2,0,False,True,0.5,0.5,1.0,1.0,medium,"[0.5, 0.5]"
2026-03-06_14-02-02_#26-0: task_3,33031,17852,50883,5,1,True,False,1.0,0.2,1.0,1.0,easy,"[0.0, 1.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#27-0: task_7,30819,5440,36259,2,0,False,True,0.33,0.165,0.33,0.33,hard,"[0.0, 0.33]"
2026-03-06_14-02-02_#28-0: task_7,45931,13984,59915,5,0,False,True,0.67,0.2,1.0,1.0,hard,"[0.33, 0.0, 0.0, 0.67, 0.0]"
2026-03-06_14-02-02_#29-0: task_4,27622,10361,37983,4,0,False,True,0.5,0.125,0.5,0.5,medium,"[0.0, 0.0, 0.0, 0.5]"
2026-03-06_14-02-02_#30-0: task_3,25296,12911,38207,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#31-0: task_4,38284,18045,56329,5,1,True,False,1.0,0.3,1.5,1.0,medium,"[0.0, 0.0, 0.0, 0.5, 1.0]"
2026-03-06_14-02-02_#32-0: task_6,59326,7624,66950,2,0,False,True,0.5,0.25,0.5,0.5,medium,"[0.5, 0.0]"
2026-03-06_14-02-02_#33-0: task_6,24859,20501,45360,3,0,False,True,0.5,0.333333,1.0,1.0,medium,"[0.5, 0.0, 0.5]"
2026-03-06_14-02-02_#34-0: task_7,7377,3855,11232,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-03-06_14-02-02_#35-0: task_6,35131,9277,44408,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-06_14-02-02_#36-0: task_4,24004,14083,38087,3,0,False,True,0.5,0.166667,0.5,0.5,medium,"[0.0, 0.0, 0.5]"
2026-03-06_14-02-02_#37-0: task_2,53777,23422,77199,4,1,True,False,1.0,0.25,1.0,1.0,easy,"[0.0, 0.0, 1.0, 0.0]"
2026-03-06_14-02-02_#38-0: task_2,40638,11237,51875,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-06_14-02-02_#39-0: task_3,21114,17139,38253,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-06_14-02-02_#40-0: task_2,32670,13738,46408,6,2,True,False,1.0,0.333333,2.0,1.0,easy,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
2026-03-06_14-02-02_#41-0: task_1,31326,22069,53395,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
