task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-03-17_10-24-00_#0-0: task_6,32341,9699,42040,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#1-0: task_1,22276,6803,29079,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-17_10-24-00_#2-0: task_1,52324,19494,71818,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#3-0: task_6,41492,19121,60613,4,1,True,False,1.0,0.5,2.0,1.0,medium,"[1.0, 0.5, 0.5, 0.0]"
2026-03-17_10-24-00_#4-0: task_3,43133,27701,70834,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-17_10-24-00_#5-0: task_2,32287,23144,55431,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#6-0: task_6,22325,9096,31421,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-17_10-24-00_#7-0: task_6,16298,13064,29362,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#8-0: task_5,12635,4035,16670,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#9-0: task_4,12193,7375,19568,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#10-0: task_1,9032,5349,14381,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#11-0: task_1,12567,3240,15807,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#12-0: task_2,12101,9413,21514,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#13-0: task_5,33269,14382,47651,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#14-0: task_5,32233,14645,46878,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#15-0: task_1,31167,10812,41979,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#16-0: task_5,23783,13877,37660,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#17-0: task_2,16987,11213,28200,2,0,False,True,0.5,0.5,1.0,1.0,easy,"[0.5, 0.5]"
2026-03-17_10-24-00_#18-0: task_6,51462,22000,73462,5,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#19-0: task_6,31975,9556,41531,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#20-0: task_6,21760,7038,28798,2,0,False,True,0.5,0.25,0.5,0.5,medium,"[0.0, 0.5]"
2026-03-17_10-24-00_#21-0: task_5,43680,19936,63616,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#22-0: task_4,12180,5407,17587,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#23-0: task_5,9009,3724,12733,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-17_10-24-00_#24-0: task_3,11662,5152,16814,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#25-0: task_7,31961,14554,46515,3,0,False,True,0.33,0.22,0.66,0.66,hard,"[0.33, 0.33, 0.0]"
2026-03-17_10-24-00_#26-0: task_7,4861,6934,11795,1,0,False,True,0.33,0.33,0.33,0.33,hard,[0.33]
2026-03-17_10-24-00_#27-0: task_7,30703,10599,41302,2,0,False,True,0.17,0.085,0.17,0.17,hard,"[0.0, 0.17]"
2026-03-17_10-24-00_#28-0: task_2,31402,19889,51291,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#29-0: task_6,33132,13958,47090,3,0,False,True,0.5,0.166667,0.5,0.5,medium,"[0.0, 0.5, 0.0]"
2026-03-17_10-24-00_#30-0: task_3,23363,17025,40388,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-03-17_10-24-00_#31-0: task_2,9213,3370,12583,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#32-0: task_2,6412,9631,16043,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-17_10-24-00_#33-0: task_7,30547,16461,47008,3,0,False,False,0.0,0.0,0.0,0.0,hard,"[0.0, 0.0, 0.0]"
