task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-03-03_14-48-55_#0-0: task_3,16445,7450,23895,3,0,False,True,0.5,0.166667,0.5,0.5,easy,"[0.0, 0.5, 0.0]"
2026-03-03_14-48-55_#1-0: task_3,16503,14276,30779,2,0,False,True,0.5,0.25,0.5,0.5,easy,"[0.5, 0.0]"
2026-03-03_14-48-55_#2-0: task_2,16434,7224,23658,3,3,True,False,1.0,1.0,3.0,1.0,easy,"[1.0, 1.0, 1.0]"
2026-03-03_14-48-55_#3-0: task_6,11033,6357,17390,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-03_14-48-55_#4-0: task_3,21230,9270,30500,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#5-0: task_6,21211,16130,37341,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#6-0: task_6,21794,16541,38335,3,0,False,True,0.25,0.083333,0.25,0.25,medium,"[0.25, 0.0, 0.0]"
2026-03-03_14-48-55_#7-0: task_6,21875,11727,33602,4,0,False,True,0.25,0.125,0.5,0.5,medium,"[0.25, 0.0, 0.25, 0.0]"
2026-03-03_14-48-55_#8-0: task_1,16834,6089,22923,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[0.0, 0.0, 1.0]"
2026-03-03_14-48-55_#9-0: task_5,11559,7473,19032,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-03_14-48-55_#10-0: task_6,23529,18497,42026,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#11-0: task_2,21116,15079,36195,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#12-0: task_5,6368,5321,11689,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-03_14-48-55_#13-0: task_6,6401,4087,10488,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-03_14-48-55_#14-0: task_2,7159,3661,10820,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-03_14-48-55_#15-0: task_2,5843,8031,13874,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-03-03_14-48-55_#16-0: task_4,5894,5519,11413,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-03_14-48-55_#17-0: task_4,12824,4639,17463,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-03-03_14-48-55_#18-0: task_3,11317,8434,19751,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-03-03_14-48-55_#19-0: task_6,6391,4370,10761,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-03-03_14-48-55_#20-0: task_6,12604,5228,17832,2,0,False,True,0.5,0.25,0.5,0.5,medium,"[0.0, 0.5]"
2026-03-03_14-48-55_#21-0: task_5,26395,19397,45792,5,0,False,True,0.5,0.1,0.5,0.5,medium,"[0.0, 0.0, 0.5, 0.0, 0.0]"
2026-03-03_14-48-55_#22-0: task_2,16527,11307,27834,3,1,True,False,1.0,0.333333,1.0,1.0,easy,"[1.0, 0.0, 0.0]"
2026-03-03_14-48-55_#23-0: task_6,23829,17797,41626,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#24-0: task_3,21607,10263,31870,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-03-03_14-48-55_#25-0: task_7,6214,4088,10302,1,0,False,False,0.0,0.0,0.0,0.0,hard,[0.0]
2026-03-03_14-48-55_#26-0: task_1,16504,7683,24187,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
