task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,task_difficulty,all_scores
2026-04-07_19-07-13_#0-0: task_6,18553,2974,21527,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#1-0: task_1,12642,3924,16566,2,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0]"
2026-04-07_19-07-13_#2-0: task_1,30117,7291,37408,5,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#3-0: task_6,24319,4199,28518,4,1,True,False,1.0,0.25,1.0,1.0,medium,"[0.0, 1.0, 0.0, 0.0]"
2026-04-07_19-07-13_#4-0: task_3,25061,5521,30582,4,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#5-0: task_2,19545,13928,33473,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#6-0: task_6,13074,1849,14923,2,0,False,True,0.25,0.125,0.25,0.25,medium,"[0.0, 0.25]"
2026-04-07_19-07-13_#7-0: task_6,11498,2391,13889,2,0,False,True,0.25,0.125,0.25,0.25,medium,"[0.0, 0.25]"
2026-04-07_19-07-13_#8-0: task_5,7364,1201,8565,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-04-07_19-07-13_#9-0: task_4,7725,2445,10170,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-04-07_19-07-13_#10-0: task_1,6579,2539,9118,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-04-07_19-07-13_#11-0: task_1,7472,2733,10205,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-04-07_19-07-13_#12-0: task_2,7460,2222,9682,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-04-07_19-07-13_#13-0: task_5,19330,6208,25538,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#14-0: task_5,18629,2827,21456,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#15-0: task_1,18561,4200,22761,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#16-0: task_5,13265,2605,15870,2,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0]"
2026-04-07_19-07-13_#17-0: task_2,11574,1882,13456,2,0,False,True,0.5,0.25,0.5,0.5,easy,"[0.5, 0.0]"
2026-04-07_19-07-13_#18-0: task_6,30909,5560,36469,5,0,False,True,0.5,0.1,0.5,0.5,medium,"[0.5, 0.0, 0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#19-0: task_6,18771,2489,21260,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#20-0: task_6,12785,3686,16471,2,0,False,True,0.5,0.5,1.0,1.0,medium,"[0.5, 0.5]"
2026-04-07_19-07-13_#21-0: task_5,24743,3396,28139,4,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#22-0: task_4,7083,1029,8112,1,0,False,True,0.25,0.25,0.25,0.25,medium,[0.25]
2026-04-07_19-07-13_#23-0: task_5,6293,941,7234,1,0,False,False,0.0,0.0,0.0,0.0,medium,[0.0]
2026-04-07_19-07-13_#24-0: task_3,6886,2464,9350,1,0,False,False,0.0,0.0,0.0,0.0,easy,[0.0]
2026-04-07_19-07-13_#25-0: task_7,18053,6877,24930,3,0,False,False,0.0,0.0,0.0,0.0,hard,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#26-0: task_7,4898,1837,6735,0,0,False,False,0.0,0.0,0,0,hard,[]
2026-04-07_19-07-13_#27-0: task_7,21764,8874,30638,4,0,False,True,0.33,0.125,0.5,0.5,hard,"[0.17, 0.33, 0.0, 0.0]"
2026-04-07_19-07-13_#28-0: task_2,21681,8536,30217,4,0,False,True,0.5,0.25,1.0,1.0,easy,"[0.0, 0.5, 0.5, 0.0]"
2026-04-07_19-07-13_#29-0: task_6,17018,6277,23295,3,0,False,False,0.0,0.0,0.0,0.0,medium,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#30-0: task_3,16476,3353,19829,3,0,False,False,0.0,0.0,0.0,0.0,easy,"[0.0, 0.0, 0.0]"
2026-04-07_19-07-13_#31-0: task_2,6471,3423,9894,1,0,False,True,0.5,0.5,0.5,0.5,easy,[0.5]
